No:1,Name: Βουλευτής,NO DATA
No:7,Name:Αβραμίδης Χρήστου Αλέξανδρος,Period:Β'(20/11/1977-19/09/1981),Date:20/11/1977,Administrative-Region:ΚΙΛΚΙΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:7,Name:Αβραμίδης Χρήστου Αλέξανδρος,Period:Γ'(18/10/1981-07/05/1985),Date:18/10/1981,Administrative-Region:ΚΙΛΚΙΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:7,Name:Αβραμίδης Χρήστου Αλέξανδρος,Period:Δ'(02/06/1985-02/06/1989),Date:02/06/1985,Administrative-Region:ΚΙΛΚΙΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:Η'(10/10/1993-24/08/1996),Date:10/10/1993,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:Η'(10/10/1993-24/08/1996),Date:25/05/1994,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:ΈκπτωσηςΒουλευτικούΑξιώματος(αντικαταστάτης:ΣαψάληςΚωνσταντίνοςΓεωργίου)
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:ΙΑ'(07/03/2004-18/08/2007),Date:07/03/2004,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:ΙΒ'(16/09/2007-07/09/2009),Date:16/09/2007,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:ΙΓ΄(04/10/2009-11/04/2012),Date:04/10/2009,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:ΙΓ΄(04/10/2009-11/04/2012),Date:11/11/2011,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:ΠαραίτησηςαπότοΒουλευτικόΑξίωμα(αντικαταστάτης:ΚουντουράΈλεναΑλεξάνδρου)
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:ΙΔ΄(06/05/2012-19/05/2012),Date:06/05/2012,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:ΙΕ΄(17/06/2012-31/12/2014),Date:17/06/2012,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:8,Name:Αβραμόπουλος Λάμπρου Δημήτριος,Period:ΙΕ΄(17/06/2012-31/12/2014),Date:03/11/2014,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:ΠαραίτησηςαπότοΒουλευτικόΑξίωμα(αντικαταστάτης:ΠλεύρηςΑθανάσιοςΚωνσταντίνου)
No:9,Name:Αγαθοπούλου Δημητρίου Ειρήνη-Ελένη,Period:ΙΔ΄(06/05/2012-19/05/2012),Date:06/05/2012,Administrative-Region:ΚΙΛΚΙΣ,Parliamentary-Party:ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description:Εκλογής
No:9,Name:Αγαθοπούλου Δημητρίου Ειρήνη-Ελένη,Period:ΙΕ΄(17/06/2012-31/12/2014),Date:17/06/2012,Administrative-Region:ΚΙΛΚΙΣ,Parliamentary-Party:ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description:Εκλογής
No:9,Name:Αγαθοπούλου Δημητρίου Ειρήνη-Ελένη,Period:ΙΗ΄(07/07/2019-25/07/2020),Date:07/07/2019,Administrative-Region:ΚΙΛΚΙΣ,Parliamentary-Party:ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description:Εκλογής
No:10,Name:Αγάτσα Αριστείδη Αριάδνη,Period:ΙΓ΄(04/10/2009-11/04/2012),Date:04/10/2009,Administrative-Region:ΒΟΙΩΤΙΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:10,Name:Αγάτσα Αριστείδη Αριάδνη,Period:ΙΓ΄(04/10/2009-11/04/2012),Date:04/04/2012,Administrative-Region:ΒΟΙΩΤΙΑΣ,Parliamentary-Party:ΑΝΕΞΑΡΤΗΤΟΙ,Description:Ανεξαρτητοποίησης
No:11,Name:Αγγελής Στεφάνου Ανέστης,Period:Ι'(09/04/2000-11/02/2004),Date:09/04/2000,Administrative-Region:ΚΑΣΤΟΡΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:11,Name:Αγγελής Στεφάνου Ανέστης,Period:ΙΑ'(07/03/2004-18/08/2007),Date:07/03/2004,Administrative-Region:ΚΑΣΤΟΡΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:12,Name:Αγγελόπουλος Κωνσταντίνου Νικόλαος,Period:Ε'(18/06/1989-12/10/1989),Date:18/06/1989,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:12,Name:Αγγελόπουλος Κωνσταντίνου Νικόλαος,Period:ΣΤ'(05/11/1989-12/03/1990),Date:12/01/1990,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Aντικατέστησε:ΞαρχάκοςΣταύροςΛεωνίδα(Λόγω:ΠαραίτησηςαπότοΒουλευτικόΑξίωμα)
No:12,Name:Αγγελόπουλος Κωνσταντίνου Νικόλαος,Period:Ζ'(08/04/1990-11/09/1993),Date:08/04/1990,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:12,Name:Αγγελόπουλος Κωνσταντίνου Νικόλαος,Period:Ι'(09/04/2000-11/02/2004),Date:09/04/2000,Administrative-Region:ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:12,Name:Αγγελόπουλος Κωνσταντίνου Νικόλαος,Period:ΙΑ'(07/03/2004-18/08/2007),Date:07/03/2004,Administrative-Region:ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:13,Name:Αγγελούσης Αθανασίου Ευστάθιος,Period:Ι'(09/04/2000-11/02/2004),Date:28/01/2003,Administrative-Region:ΦΘΙΩΤΙΔΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Aντικατέστησε:ΧειμάραςΑθανάσιοςΓεωργίου(Λόγω:ΠαραίτησηςαπότοΒουλευτικόΑξίωμα)
No:14,Name:Αγγελούσης Χρήστου Άγγελος,Period:Α'(17/11/1974-22/10/1977),Date:17/11/1974,Administrative-Region:ΣΕΡΡΩΝ,Parliamentary-Party:ΕΝΩΣΗΚΕΝΤΡΟΥ-ΝΕΕΣΔΥΝΑΜΕΙΣΕΚ/ΝΔ,Description:Εκλογής
No:14,Name:Αγγελούσης Χρήστου Άγγελος,Period:Α'(17/11/1974-22/10/1977),Date:25/02/1976,Administrative-Region:ΣΕΡΡΩΝ,Parliamentary-Party:ΕΔΗΚ,Description:ΜετονομασίακόμματοςΕΚ/ΝΔσεΕΔΗΚ
No:14,Name:Αγγελούσης Χρήστου Άγγελος,Period:Δ'(02/06/1985-02/06/1989),Date:02/06/1985,Administrative-Region:ΣΕΡΡΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:15,Name:Αγγουράκης Γεωργίου Χαράλαμπος,Period:Θ΄(22/09/1996-14/03/2000),Date:28/05/1997,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΚΟΜΜΟΥΝΙΣΤΙΚΟΚΟΜΜΑΕΛΛΑΔΑΣ,Description:Aντικατέστησε:ΑυδήςΛεωνίδας(Λέων)Βασιλείου(Λόγω:ΠαραίτησηςαπότοΒουλευτικόΑξίωμα)
No:16,Name:Αγοράστης Αθανασίου Βασίλειος,Period:Β'(20/11/1977-19/09/1981),Date:20/11/1977,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:16,Name:Αγοράστης Αθανασίου Βασίλειος,Period:Γ'(18/10/1981-07/05/1985),Date:18/10/1981,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:16,Name:Αγοράστης Αθανασίου Βασίλειος,Period:Δ'(02/06/1985-02/06/1989),Date:02/06/1985,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:17,Name:Αγοραστός Αναστασίου Κωνσταντίνος,Period:ΙΑ'(07/03/2004-18/08/2007),Date:07/03/2004,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:17,Name:Αγοραστός Αναστασίου Κωνσταντίνος,Period:ΙΒ'(16/09/2007-07/09/2009),Date:16/09/2007,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:18,Name:Αδαμόπουλος Αθανασίου Γεώργιος,Period:Ε'(18/06/1989-12/10/1989),Date:18/06/1989,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:18,Name:Αδαμόπουλος Αθανασίου Γεώργιος,Period:ΣΤ'(05/11/1989-12/03/1990),Date:05/11/1989,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:18,Name:Αδαμόπουλος Αθανασίου Γεώργιος,Period:Ζ'(08/04/1990-11/09/1993),Date:08/04/1990,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:18,Name:Αδαμόπουλος Αθανασίου Γεώργιος,Period:Η'(10/10/1993-24/08/1996),Date:10/10/1993,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:18,Name:Αδαμόπουλος Αθανασίου Γεώργιος,Period:Θ΄(22/09/1996-14/03/2000),Date:22/09/1996,Administrative-Region:ΛΑΡΙΣΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:19,Name:Αδαμοπούλου Αθανασίου Αγγελική,Period:ΙΗ΄(07/07/2019-25/07/2020),Date:07/07/2019,Administrative-Region:Α'ΑΘΗΝΩΝ,Parliamentary-Party:ΜέΡΑ25,Description:Εκλογής
No:20,Name:Αδάμου Στεργίου Κωνσταντίνα,Period:ΙΗ΄(07/07/2019-25/07/2020),Date:07/07/2019,Administrative-Region:Β'ΘΕΣΣΑΛΟΝΙΚΗΣ,Parliamentary-Party:ΜέΡΑ25,Description:Εκλογής
No:21,Name:Αδρακτάς Φωτίου Παναγιώτης,Period:Ε'(18/06/1989-12/10/1989),Date:18/06/1989,Administrative-Region:Β'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:21,Name:Αδρακτάς Φωτίου Παναγιώτης,Period:ΣΤ'(05/11/1989-12/03/1990),Date:05/11/1989,Administrative-Region:Β'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:21,Name:Αδρακτάς Φωτίου Παναγιώτης,Period:Ζ'(08/04/1990-11/09/1993),Date:08/04/1990,Administrative-Region:Β'ΑΘΗΝΩΝ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:21,Name:Αδρακτάς Φωτίου Παναγιώτης,Period:Ι'(09/04/2000-11/02/2004),Date:09/04/2000,Administrative-Region:ΗΛΕΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:21,Name:Αδρακτάς Φωτίου Παναγιώτης,Period:ΙΑ'(07/03/2004-18/08/2007),Date:07/03/2004,Administrative-Region:ΗΛΕΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:21,Name:Αδρακτάς Φωτίου Παναγιώτης,Period:ΙΒ'(16/09/2007-07/09/2009),Date:16/09/2007,Administrative-Region:ΗΛΕΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:22,Name:Αηδονάς Γεωργίου Απόστολος,Period:Α'(17/11/1974-22/10/1977),Date:17/11/1974,Administrative-Region:ΘΕΣΣΑΛΟΝΙΚΗΣ(Υπόλοιπον),Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:23,Name:Αηδόνης Ευαγγέλου Χρήστος,Period:ΙΑ'(07/03/2004-18/08/2007),Date:07/03/2004,Administrative-Region:ΔΡΑΜΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:23,Name:Αηδόνης Ευαγγέλου Χρήστος,Period:ΙΒ'(16/09/2007-07/09/2009),Date:16/09/2007,Administrative-Region:ΔΡΑΜΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:23,Name:Αηδόνης Ευαγγέλου Χρήστος,Period:ΙΓ΄(04/10/2009-11/04/2012),Date:04/10/2009,Administrative-Region:ΔΡΑΜΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:23,Name:Αηδόνης Ευαγγέλου Χρήστος,Period:ΙΔ΄(06/05/2012-19/05/2012),Date:06/05/2012,Administrative-Region:ΔΡΑΜΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:23,Name:Αηδόνης Ευαγγέλου Χρήστος,Period:ΙΕ΄(17/06/2012-31/12/2014),Date:17/06/2012,Administrative-Region:ΔΡΑΜΑΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:23,Name:Αηδόνης Ευαγγέλου Χρήστος,Period:ΙΕ΄(17/06/2012-31/12/2014),Date:10/01/2013,Administrative-Region:ΔΡΑΜΑΣ,Parliamentary-Party:ΑΝΕΞΑΡΤΗΤΟΙ,Description:Ανεξαρτητοποίησης
No:23,Name:Αηδόνης Ευαγγέλου Χρήστος,Period:ΙΕ΄(17/06/2012-31/12/2014),Date:06/11/2013,Administrative-Region:ΔΡΑΜΑΣ,Parliamentary-Party:ΑΝΕΞΑΡΤΗΤΟΙΔΗΜΟΚΡΑΤΙΚΟΙΒΟΥΛΕΥΤΕΣ,Description:Προσχώρησης/ΕπανένταξηςσεΚ.Ο
No:24,Name:Αθανασάκος Νικολάου Ευστράτιος,Period:Α'(17/11/1974-22/10/1977),Date:17/11/1974,Administrative-Region:ΘΕΣΠΡΩΤΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:25,Name:Αθανασιάδης Αθανασίου Σταύρος,Period:Α'(17/11/1974-22/10/1977),Date:17/11/1974,Administrative-Region:ΚΟΖΑΝΗΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:25,Name:Αθανασιάδης Αθανασίου Σταύρος,Period:Β'(20/11/1977-19/09/1981),Date:20/11/1977,Administrative-Region:ΚΟΖΑΝΗΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:26,Name:Αθανασιάδης Θεοδώρου Αλέξανδρος,Period:Ι'(09/04/2000-11/02/2004),Date:09/04/2000,Administrative-Region:ΚΟΖΑΝΗΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:26,Name:Αθανασιάδης Θεοδώρου Αλέξανδρος,Period:ΙΒ'(16/09/2007-07/09/2009),Date:16/09/2007,Administrative-Region:ΚΟΖΑΝΗΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:26,Name:Αθανασιάδης Θεοδώρου Αλέξανδρος,Period:ΙΓ΄(04/10/2009-11/04/2012),Date:04/10/2009,Administrative-Region:ΚΟΖΑΝΗΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
No:26,Name:Αθανασιάδης Θεοδώρου Αλέξανδρος,Period:ΙΓ΄(04/10/2009-11/04/2012),Date:12/02/2012,Administrative-Region:ΚΟΖΑΝΗΣ,Parliamentary-Party:ΑΝΕΞΑΡΤΗΤΟΙ,Description:ΕτέθηεκτόςΚοινοβουλευτικήςΟμάδας
No:27,Name:Αθανασίου Βασιλείου Νικόλαος,Period:Α'(17/11/1974-22/10/1977),Date:17/11/1974,Administrative-Region:ΘΕΣΠΡΩΤΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:28,Name:Αθανασίου Ευαγγέλου Μαρία,Period:ΙΗ΄(07/07/2019-25/07/2020),Date:07/07/2019,Administrative-Region:Β2'ΔΥΤΙΚΟΥΤΟΜΕΑΑΘΗΝΩΝ,Parliamentary-Party:ΕΛΛΗΝΙΚΗΛΥΣΗ-ΚΥΡΙΑΚΟΣΒΕΛΟΠΟΥΛΟΣ,Description:Εκλογής
No:29,Name:Αθανασίου Ευθυμίου Αθανάσιος (Νάσος),Period:ΙΔ΄(06/05/2012-19/05/2012),Date:06/05/2012,Administrative-Region:ΑΤΤΙΚΗΣ,Parliamentary-Party:ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description:Εκλογής
No:29,Name:Αθανασίου Ευθυμίου Αθανάσιος (Νάσος),Period:ΙΕ΄(17/06/2012-31/12/2014),Date:17/06/2012,Administrative-Region:ΑΤΤΙΚΗΣ,Parliamentary-Party:ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description:Εκλογής
No:29,Name:Αθανασίου Ευθυμίου Αθανάσιος (Νάσος),Period:ΙΣΤ΄(25/01/2015-28/08/2015),Date:25/01/2015,Administrative-Region:ΑΤΤΙΚΗΣ,Parliamentary-Party:ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description:Εκλογής
No:29,Name:Αθανασίου Ευθυμίου Αθανάσιος (Νάσος),Period:ΙΖ΄(20/09/2015-11/06/2019),Date:20/09/2015,Administrative-Region:ΑΤΤΙΚΗΣ,Parliamentary-Party:ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description:Εκλογής
No:29,Name:Αθανασίου Ευθυμίου Αθανάσιος (Νάσος),Period:ΙΗ΄(07/07/2019-25/07/2020),Date:07/07/2019,Administrative-Region:Α΄ΑΝΑΤΟΛΙΚΗΣΑΤΤΙΚΗΣ,Parliamentary-Party:ΣΥΝΑΣΠΙΣΜΟΣΡΙΖΟΣΠΑΣΤΙΚΗΣΑΡΙΣΤΕΡΑΣ,Description:Εκλογής
No:30,Name:Αθανασίου Χριστόφα Χαράλαμπος,Period:ΙΔ΄(06/05/2012-19/05/2012),Date:06/05/2012,Administrative-Region:ΕΠΙΚΡΑΤΕΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:30,Name:Αθανασίου Χριστόφα Χαράλαμπος,Period:ΙΕ΄(17/06/2012-31/12/2014),Date:17/06/2012,Administrative-Region:ΕΠΙΚΡΑΤΕΙΑΣ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:30,Name:Αθανασίου Χριστόφα Χαράλαμπος,Period:ΙΣΤ΄(25/01/2015-28/08/2015),Date:25/01/2015,Administrative-Region:ΛΕΣΒΟΥ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:30,Name:Αθανασίου Χριστόφα Χαράλαμπος,Period:ΙΖ΄(20/09/2015-11/06/2019),Date:20/09/2015,Administrative-Region:ΛΕΣΒΟΥ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:30,Name:Αθανασίου Χριστόφα Χαράλαμπος,Period:ΙΗ΄(07/07/2019-25/07/2020),Date:07/07/2019,Administrative-Region:ΛΕΣΒΟΥ,Parliamentary-Party:ΝΕΑΔΗΜΟΚΡΑΤΙΑ,Description:Εκλογής
No:31,Name:Αθανασόπουλος Ανδρέα Νικόλαος,Period:Β'(20/11/1977-19/09/1981),Date:20/11/1977,Administrative-Region:Α'ΘΕΣΣΑΛΟΝΙΚΗΣ,Parliamentary-Party:ΠΑ.ΣΟ.Κ.,Description:Εκλογής
